POINTID,ELEVATION,X_LOC,Y_LOC 
1905,1317.959961,2335636.664,4812959.757
1906,1178.349976,2336136.664,4812959.757
1907,710.3699951,2336636.664,4812959.757
1908,608.0599976,2337136.664,4812959.757
1909,543.4199829,2337636.664,4812959.757
1910,649.8900147,2338136.664,4812959.757
1911,789.2299805,2338636.664,4812959.757
1912,926.4099731,2339136.664,4812959.757
1913,641.526001,2281136.664,4812459.757
1914,772.0759888,2281636.664,4812459.757
1915,851.0839844,2282136.664,4812459.757
1916,769.6799927,2282636.664,4812459.757
1917,809.6690064,2283136.664,4812459.757
1918,780.1770019,2283636.664,4812459.757
1919,734.1209717,2284136.664,4812459.757
1920,602.4260254,2284636.664,4812459.757
1921,611.4580078,2285136.664,4812459.757
1922,612.2979736,2285636.664,4812459.757
1923,607.65802,2286136.664,4812459.757
1924,634.5410156,2286636.664,4812459.757
1925,602.0599976,2287136.664,4812459.757
1926,564.1799927,2287636.664,4812459.757
1927,493.75,2288136.664,4812459.757
1928,517.9099731,2288636.664,4812459.757
1929,579.1500244,2289136.664,4812459.757
1930,500.1799927,2289636.664,4812459.757
1931,433.8099976,2290136.664,4812459.757
1932,508.980011,2290636.664,4812459.757
1933,374.7000122,2291136.664,4812459.757
1934,419.6300049,2291636.664,4812459.757
1935,498.4200134,2292136.664,4812459.757
1936,566.1699829,2292636.664,4812459.757
1937,670.4699707,2293136.664,4812459.757
1938,588.8499756,2293636.664,4812459.757
1939,507.4400024,2294136.664,4812459.757
1940,395.2999878,2294636.664,4812459.757
1941,377.1600037,2295136.664,4812459.757
1942,333.980011,2295636.664,4812459.757
1943,274.3399963,2296136.664,4812459.757
1944,272.1499939,2296636.664,4812459.757
1945,273.3699951,2297136.664,4812459.757
1946,280.6000061,2297636.664,4812459.757
1947,285.5400085,2298136.664,4812459.757
1948,305.9500122,2298636.664,4812459.757
1949,346.1499939,2299136.664,4812459.757
1950,414.6499939,2299636.664,4812459.757
1951,449.8699951,2300136.664,4812459.757
1952,578.75,2300636.664,4812459.757
1953,535.3300171,2301136.664,4812459.757
1954,590.5499878,2301636.664,4812459.757
1955,594.1799927,2302136.664,4812459.757
1956,595.5499878,2302636.664,4812459.757
1957,531.1099853,2303136.664,4812459.757
1958,607.0700073,2303636.664,4812459.757
1959,574.5999756,2304136.664,4812459.757
1960,495.5100098,2304636.664,4812459.757
1961,598.5700073,2305136.664,4812459.757
1962,529.6900024,2305636.664,4812459.757
1963,605.7700195,2306136.664,4812459.757
1964,602.25,2306636.664,4812459.757
1965,549.9899902,2307136.664,4812459.757
1966,521.0900269,2307636.664,4812459.757
1967,475.7200012,2308136.664,4812459.757
1968,479.6099853,2308636.664,4812459.757
1969,590.4699707,2309136.664,4812459.757
1970,502.269989,2309636.664,4812459.757
1971,462.5400085,2310136.664,4812459.757
1972,523.8300171,2310636.664,4812459.757
1973,627.3499756,2311136.664,4812459.757
1974,609.210022,2311636.664,4812459.757
1975,499.6199951,2312136.664,4812459.757
1976,580.8200073,2312636.664,4812459.757
1977,620.0499878,2313136.664,4812459.757
1978,660.8400269,2313636.664,4812459.757
1979,648.1900024,2314136.664,4812459.757
1980,726.210022,2314636.664,4812459.757
1981,627.5300293,2315136.664,4812459.757
1982,573.8400269,2315636.664,4812459.757
1983,599.289978,2316136.664,4812459.757
1984,640.9899902,2316636.664,4812459.757
1985,621.6900024,2317136.664,4812459.757
1986,693.4699707,2317636.664,4812459.757
1987,804.1599731,2318136.664,4812459.757
1988,720.3400269,2318636.664,4812459.757
1989,783.5,2319136.664,4812459.757
1990,720.5999756,2319636.664,4812459.757
1991,672.1799927,2320136.664,4812459.757
1992,743.3699951,2320636.664,4812459.757
1993,658.039978,2321136.664,4812459.757
1994,577.5599976,2321636.664,4812459.757
1995,610.3900147,2322136.664,4812459.757
1996,573.9000244,2322636.664,4812459.757
1997,593.7399902,2323136.664,4812459.757
1998,619.1799927,2323636.664,4812459.757
1999,714.4199829,2324136.664,4812459.757
2000,776.3599853,2324636.664,4812459.757
2001,911.4099731,2325136.664,4812459.757
2002,718.9500122,2325636.664,4812459.757
2003,1333.050049,2335136.664,4812459.757
2004,1377.869995,2335636.664,4812459.757
2005,1012.719971,2336136.664,4812459.757
2006,744.5700073,2336636.664,4812459.757
2007,665.9899902,2337136.664,4812459.757
2008,508.8399963,2337636.664,4812459.757
2009,751.0700073,2338136.664,4812459.757
2010,815.6099853,2338636.664,4812459.757
2011,973.2199707,2339136.664,4812459.757
2012,728.9039917,2279636.664,4811959.757
2013,759.3410034,2280136.664,4811959.757
2014,698.0679932,2280636.664,4811959.757
2015,668.5759888,2281136.664,4811959.757
2016,784.0709839,2281636.664,4811959.757
2017,917.117981,2282136.664,4811959.757
2018,863.6359863,2282636.664,4811959.757
2019,878.9869995,2283136.664,4811959.757
2020,771.0369873,2283636.664,4811959.757
2021,767.0449829,2284136.664,4811959.757
2022,801.5780029,2284636.664,4811959.757
2023,776.3129883,2285136.664,4811959.757
2024,677.5839844,2285636.664,4811959.757
2025,722.5269775,2286136.664,4811959.757
2026,641.4760132,2286636.664,4811959.757
2027,624.3400269,2287136.664,4811959.757
2028,565.539978,2287636.664,4811959.757
2029,578.2399902,2288136.664,4811959.757
2030,587.25,2288636.664,4811959.757
2031,484.1300049,2289136.664,4811959.757
2032,405.8999939,2289636.664,4811959.757
2033,404.9400024,2290136.664,4811959.757
2034,415.1600037,2290636.664,4811959.757
2035,348.3999939,2291136.664,4811959.757
2036,374.0899963,2291636.664,4811959.757
2037,507.3099976,2292136.664,4811959.757
2038,467.9299927,2292636.664,4811959.757
2039,581.8499756,2293136.664,4811959.757
2040,562.0999756,2293636.664,4811959.757
2041,464.230011,2294136.664,4811959.757
2042,412.2600098,2294636.664,4811959.757
2043,325.8999939,2295136.664,4811959.757
2044,326.5899963,2295636.664,4811959.757
2045,270.8800049,2296136.664,4811959.757
2046,271.6900024,2296636.664,4811959.757
2047,279.269989,2297136.664,4811959.757
2048,297.6700134,2297636.664,4811959.757
2049,339.0100098,2298136.664,4811959.757
2050,366.2900085,2298636.664,4811959.757
2051,400.7399902,2299136.664,4811959.757
2052,451.75,2299636.664,4811959.757
2053,530.2600098,2300136.664,4811959.757
2054,432.730011,2300636.664,4811959.757
2055,569.7700195,2301136.664,4811959.757
2056,610.1599731,2301636.664,4811959.757
2057,662.0100098,2302136.664,4811959.757
2058,601.6799927,2302636.664,4811959.757
2059,629.9899902,2303136.664,4811959.757
2060,532.5100098,2303636.664,4811959.757
2061,480.3699951,2304136.664,4811959.757
2062,555.2600098,2304636.664,4811959.757
2063,554.3300171,2305136.664,4811959.757
2064,544.1699829,2305636.664,4811959.757
2065,519.5,2306136.664,4811959.757
2066,625.0700073,2306636.664,4811959.757
2067,627.2000122,2307136.664,4811959.757
2068,569.2399902,2307636.664,4811959.757
2069,572.2199707,2308136.664,4811959.757
2070,567.0999756,2308636.664,4811959.757
2071,449.25,2309136.664,4811959.757
2072,418.019989,2309636.664,4811959.757
2073,573.6099853,2310136.664,4811959.757
2074,580.6900024,2310636.664,4811959.757
2075,670.9199829,2311136.664,4811959.757
2076,591.6599731,2311636.664,4811959.757
2077,496.6000061,2312136.664,4811959.757
2078,544.5999756,2312636.664,4811959.757
2079,576.4500122,2313136.664,4811959.757
2080,655.9000244,2313636.664,4811959.757
2081,598.9099731,2314136.664,4811959.757
2082,634.1900024,2314636.664,4811959.757
2083,602.460022,2315136.664,4811959.757
2084,525.8800049,2315636.664,4811959.757
2085,575.6300049,2316136.664,4811959.757
2086,650.3800049,2316636.664,4811959.757
2087,756.4500122,2317136.664,4811959.757
2088,750.5499878,2317636.664,4811959.757
2089,735.8499756,2318136.664,4811959.757
2090,655.2800293,2318636.664,4811959.757
2091,756.5900269,2319136.664,4811959.757
2092,777.0700073,2319636.664,4811959.757
2093,666.9400024,2320136.664,4811959.757
2094,675.6599731,2320636.664,4811959.757
2095,732.8599853,2321136.664,4811959.757
2096,599.6699829,2321636.664,4811959.757
2097,678.1699829,2322136.664,4811959.757
2098,627.5,2322636.664,4811959.757
2099,526.6799927,2323136.664,4811959.757
2100,548.210022,2323636.664,4811959.757
2101,623.9699707,2324136.664,4811959.757
2102,727.710022,2324636.664,4811959.757
2103,762.9699707,2325136.664,4811959.757
2104,852.3800049,2325636.664,4811959.757
2105,656.039978,2326136.664,4811959.757
2106,1111.540039,2335136.664,4811959.757
2107,1289.079956,2335636.664,4811959.757
2108,753.539978,2336136.664,4811959.757
2109,604.5800171,2336636.664,4811959.757
2110,561.8200073,2337136.664,4811959.757
2111,493.9200134,2337636.664,4811959.757
2112,680.3200073,2338136.664,4811959.757
2113,984.75,2338636.664,4811959.757
2114,1074.52002,2339136.664,4811959.757
2115,899.0510254,2279636.664,4811459.757
2116,862.7969971,2280136.664,4811459.757
2117,775.4219971,2280636.664,4811459.757
2118,808.9429932,2281136.664,4811459.757
2119,759.0560303,2281636.664,4811459.757
2120,872.5040283,2282136.664,4811459.757
2121,923.5759888,2282636.664,4811459.757
2122,860.5189819,2283136.664,4811459.757
2123,783.5120239,2283636.664,4811459.757
2124,685.960022,2284136.664,4811459.757
2125,668.9390259,2284636.664,4811459.757
2126,728.8859863,2285136.664,4811459.757
2127,746.2290039,2285636.664,4811459.757
2128,684.7849731,2286136.664,4811459.757
2129,612.6480102,2286636.664,4811459.757
2130,593.9299927,2287136.664,4811459.757
2131,562.6199951,2287636.664,4811459.757
2132,491.8500061,2288136.664,4811459.757
2133,499.3200073,2288636.664,4811459.757
2134,436.1499939,2289136.664,4811459.757
2135,364.7200012,2289636.664,4811459.757
2136,414.1400147,2290136.664,4811459.757
2137,363.5700073,2290636.664,4811459.757
2138,417.1000061,2291136.664,4811459.757
2139,336.6300049,2291636.664,4811459.757
2140,401.8299866,2292136.664,4811459.757
2141,421.0100098,2292636.664,4811459.757
2142,496.7399902,2293136.664,4811459.757
2143,514.0800171,2293636.664,4811459.757
2144,435.269989,2294136.664,4811459.757
2145,369.6300049,2294636.664,4811459.757
2146,370.5100098,2295136.664,4811459.757
2147,305.0400085,2295636.664,4811459.757
2148,272.2600098,2296136.664,4811459.757
2149,268.6600037,2296636.664,4811459.757
2150,274.6400147,2297136.664,4811459.757
2151,323,2297636.664,4811459.757
2152,332.730011,2298136.664,4811459.757
2153,381.1199951,2298636.664,4811459.757
2154,406.4700012,2299136.664,4811459.757
2155,440.8699951,2299636.664,4811459.757
2156,412.6099853,2300136.664,4811459.757
2157,445.4200134,2300636.664,4811459.757
2158,477.5100098,2301136.664,4811459.757
2159,599.5,2301636.664,4811459.757
2160,619.9899902,2302136.664,4811459.757
2161,531.6300049,2302636.664,4811459.757
2162,604.8499756,2303136.664,4811459.757
2163,519.1400147,2303636.664,4811459.757
2164,502.6499939,2304136.664,4811459.757
2165,545.6599731,2304636.664,4811459.757
2166,474.1199951,2305136.664,4811459.757
2167,518.1400147,2305636.664,4811459.757
2168,606.039978,2306136.664,4811459.757
2169,575.2199707,2306636.664,4811459.757
2170,534.3599853,2307136.664,4811459.757
2171,630.9099731,2307636.664,4811459.757
2172,677.5999756,2308136.664,4811459.757
2173,601.8900147,2308636.664,4811459.757
2174,527.4199829,2309136.664,4811459.757
2175,442.8500061,2309636.664,4811459.757
2176,597.8499756,2310136.664,4811459.757
2177,584.8900147,2310636.664,4811459.757
2178,641.5700073,2311136.664,4811459.757
2179,645.8599853,2311636.664,4811459.757
2180,532.4699707,2312136.664,4811459.757
2181,573.1300049,2312636.664,4811459.757
2182,634.1300049,2313136.664,4811459.757
2183,631.8099976,2313636.664,4811459.757
2184,534.6199951,2314136.664,4811459.757
2185,556.1099853,2314636.664,4811459.757
2186,528.1599731,2315136.664,4811459.757
2187,527.8599853,2315636.664,4811459.757
2188,571.9000244,2316136.664,4811459.757
2189,644.1400147,2316636.664,4811459.757
2190,714.4799805,2317136.664,4811459.757
2191,742.4099731,2317636.664,4811459.757
2192,633.2000122,2318136.664,4811459.757
2193,636.8800049,2318636.664,4811459.757
2194,772.6400147,2319136.664,4811459.757
2195,751.2800293,2319636.664,4811459.757
2196,811.1400147,2320136.664,4811459.757
2197,733.4199829,2320636.664,4811459.757
2198,709.7600098,2321136.664,4811459.757
2199,693.1799927,2321636.664,4811459.757
2200,788.710022,2322136.664,4811459.757
2201,619.3599853,2322636.664,4811459.757
2202,541.539978,2323136.664,4811459.757
2203,531.8499756,2323636.664,4811459.757
2204,589.2199707,2324136.664,4811459.757
2205,632.5,2324636.664,4811459.757
2206,661,2325136.664,4811459.757
2207,633.8200073,2325636.664,4811459.757
2208,599.9799805,2326136.664,4811459.757
2209,506.1600037,2329136.664,4811459.757
2210,720.7299805,2329636.664,4811459.757
2211,537.3499756,2330136.664,4811459.757
2212,799.0599976,2330636.664,4811459.757
2213,965.3300171,2331136.664,4811459.757
2214,1000.210022,2331636.664,4811459.757
2215,1030.640015,2332136.664,4811459.757
2216,928.75,2335136.664,4811459.757
2217,1084.660034,2335636.664,4811459.757
2218,715.2299805,2336136.664,4811459.757
2219,506.1300049,2336636.664,4811459.757
2220,455.3299866,2337136.664,4811459.757
2221,631.0499878,2337636.664,4811459.757
2222,857.3400269,2338136.664,4811459.757
2223,1059.060059,2338636.664,4811459.757
2224,974.5900269,2339136.664,4811459.757
2225,922.5100098,2339636.664,4811459.757
2226,933.1350098,2279636.664,4810959.757
2227,894.815979,2280136.664,4810959.757
2228,872.3930054,2280636.664,4810959.757
2229,835.1970215,2281136.664,4810959.757
2230,849.9050293,2281636.664,4810959.757
2231,826.4359741,2282136.664,4810959.757
2232,799.8430176,2282636.664,4810959.757
2233,733.414978,2283136.664,4810959.757
2234,665.888977,2283636.664,4810959.757
2235,558.414978,2284136.664,4810959.757
2236,550.2940064,2284636.664,4810959.757
2237,621.1040039,2285136.664,4810959.757
2238,601.6610107,2285636.664,4810959.757
2239,620.5189819,2286136.664,4810959.757
2240,566.651001,2286636.664,4810959.757
2241,459.2000122,2287136.664,4810959.757
2242,440.2200012,2287636.664,4810959.757
2243,405.2600098,2288136.664,4810959.757
2244,384.8800049,2288636.664,4810959.757
2245,374.6300049,2289136.664,4810959.757
2246,386.1300049,2289636.664,4810959.757
2247,511.519989,2290136.664,4810959.757
2248,451.480011,2290636.664,4810959.757
2249,603.5499878,2291136.664,4810959.757
2250,406.9899902,2291636.664,4810959.757
2251,337.2000122,2292136.664,4810959.757
2252,368.9400024,2292636.664,4810959.757
2253,461.2099915,2293136.664,4810959.757
2254,424.3500061,2293636.664,4810959.757
2255,376.1700134,2294136.664,4810959.757
2256,351.7200012,2294636.664,4810959.757
2257,350.0400085,2295136.664,4810959.757
2258,296.6000061,2295636.664,4810959.757
2259,272.9400024,2296136.664,4810959.757
2260,267.269989,2296636.664,4810959.757
2261,279.8800049,2297136.664,4810959.757
2262,328.6700134,2297636.664,4810959.757
2263,411.0700073,2298136.664,4810959.757
2264,414.0100098,2298636.664,4810959.757
2265,403.8699951,2299136.664,4810959.757
2266,409.1199951,2299636.664,4810959.757
2267,387.5899963,2300136.664,4810959.757
2268,453.3500061,2300636.664,4810959.757
2269,586.1300049,2301136.664,4810959.757
2270,524.3800049,2301636.664,4810959.757
2271,561.5100098,2302136.664,4810959.757
2272,574.1099853,2302636.664,4810959.757
2273,598.960022,2303136.664,4810959.757
2274,513.3800049,2303636.664,4810959.757
2275,514.5999756,2304136.664,4810959.757
2276,476.7799988,2304636.664,4810959.757
2277,498.5100098,2305136.664,4810959.757
2278,568.7399902,2305636.664,4810959.757
2279,573.2800293,2306136.664,4810959.757
2280,514.8900147,2306636.664,4810959.757
2281,495.3500061,2307136.664,4810959.757
2282,578.8599853,2307636.664,4810959.757
2283,639.1400147,2308136.664,4810959.757
2284,563.6199951,2308636.664,4810959.757
2285,507.75,2309136.664,4810959.757
2286,484.5100098,2309636.664,4810959.757
2287,474.0499878,2310136.664,4810959.757
2288,603.5900269,2310636.664,4810959.757
